Local Date/Time	Relative Time	flowsensor-a:flow [µL/min]
06/15/2022 13:48:54	00:25:52.778	0.371
06/15/2022 13:48:54	00:25:53.181	0.369
06/15/2022 13:48:55	00:25:53.589	0.370
06/15/2022 13:48:55	00:25:53.894	0.369
06/15/2022 13:48:56	00:25:54.819	0.371
06/15/2022 13:48:56	00:25:54.921	0.369
06/15/2022 13:48:57	00:25:55.532	0.370
06/15/2022 13:48:57	00:25:55.834	0.368
06/15/2022 13:48:57	00:25:56.039	0.370
06/15/2022 13:48:57	00:25:56.141	0.369
06/15/2022 13:48:58	00:25:56.347	0.370
06/15/2022 13:48:58	00:25:56.553	0.369
06/15/2022 13:48:58	00:25:56.960	0.370
06/15/2022 13:48:58	00:25:57.060	0.369
06/15/2022 13:48:59	00:25:57.569	0.368
06/15/2022 13:48:59	00:25:57.671	0.369
06/15/2022 13:49:00	00:25:58.584	0.368
06/15/2022 13:49:01	00:25:59.604	0.369
06/15/2022 13:49:01	00:25:59.704	0.370
06/15/2022 13:49:01	00:26:00.211	0.369
06/15/2022 13:49:02	00:26:00.924	0.368
06/15/2022 13:49:02	00:26:01.026	0.370
06/15/2022 13:49:02	00:26:01.126	0.368
06/15/2022 13:49:02	00:26:01.326	0.369
06/15/2022 13:49:03	00:26:01.835	0.368
06/15/2022 13:49:04	00:26:02.848	0.367
06/15/2022 13:49:05	00:26:03.359	0.368
06/15/2022 13:49:05	00:26:04.066	0.370
06/15/2022 13:49:06	00:26:04.679	0.368
06/15/2022 13:49:06	00:26:04.781	0.370
06/15/2022 13:49:06	00:26:04.882	0.368
06/15/2022 13:49:06	00:26:05.186	0.367
06/15/2022 13:49:07	00:26:05.696	0.368
06/15/2022 13:49:07	00:26:06.003	0.366
06/15/2022 13:49:07	00:26:06.105	0.368
06/15/2022 13:49:08	00:26:06.714	0.365
06/15/2022 13:49:08	00:26:07.016	0.368
06/15/2022 13:49:08	00:26:07.118	0.366
06/15/2022 13:49:08	00:26:07.221	0.368
06/15/2022 13:49:09	00:26:07.527	0.369
06/15/2022 13:49:09	00:26:07.629	0.368
06/15/2022 13:49:09	00:26:07.832	0.366
06/15/2022 13:49:09	00:26:07.934	0.369
06/15/2022 13:49:09	00:26:08.336	0.367
06/15/2022 13:49:10	00:26:08.438	0.369
06/15/2022 13:49:10	00:26:08.643	0.368
06/15/2022 13:49:10	00:26:08.847	0.369
06/15/2022 13:49:10	00:26:08.949	0.368
06/15/2022 13:49:10	00:26:09.152	0.369
06/15/2022 13:49:10	00:26:09.358	0.367
06/15/2022 13:49:11	00:26:10.169	0.369
06/15/2022 13:49:11	00:26:10.271	0.367
06/15/2022 13:49:12	00:26:10.474	0.368
06/15/2022 13:49:12	00:26:10.676	0.366
06/15/2022 13:49:12	00:26:10.776	0.368
06/15/2022 13:49:12	00:26:11.078	0.369
06/15/2022 13:49:12	00:26:11.284	0.367
06/15/2022 13:49:13	00:26:11.591	0.366
06/15/2022 13:49:13	00:26:11.794	0.368
06/15/2022 13:49:14	00:26:12.500	0.366
06/15/2022 13:49:14	00:26:12.807	0.368
06/15/2022 13:49:14	00:26:12.909	0.366
06/15/2022 13:49:14	00:26:13.011	0.369
06/15/2022 13:49:14	00:26:13.112	0.367
06/15/2022 13:49:14	00:26:13.316	0.368
06/15/2022 13:49:15	00:26:13.922	0.367
06/15/2022 13:49:15	00:26:14.126	0.368
06/15/2022 13:49:16	00:26:14.636	0.366
06/15/2022 13:49:16	00:26:14.738	0.368
06/15/2022 13:49:16	00:26:14.840	0.369
06/15/2022 13:49:16	00:26:15.242	0.367
06/15/2022 13:49:16	00:26:15.344	0.366
06/15/2022 13:49:17	00:26:15.446	0.368
06/15/2022 13:49:17	00:26:15.651	0.366
06/15/2022 13:49:17	00:26:16.058	0.365
06/15/2022 13:49:17	00:26:16.364	0.367
06/15/2022 13:49:18	00:26:16.564	0.368
06/15/2022 13:49:18	00:26:16.768	0.367
06/15/2022 13:49:18	00:26:17.278	0.365
06/15/2022 13:49:18	00:26:17.380	0.366
06/15/2022 13:49:19	00:26:17.482	0.365
06/15/2022 13:49:19	00:26:17.684	0.368
06/15/2022 13:49:19	00:26:17.784	0.366
06/15/2022 13:49:19	00:26:18.092	0.368
06/15/2022 13:49:19	00:26:18.194	0.366
06/15/2022 13:49:19	00:26:18.296	0.369
06/15/2022 13:49:19	00:26:18.399	0.367
06/15/2022 13:49:20	00:26:18.603	0.368
06/15/2022 13:49:20	00:26:18.704	0.365
06/15/2022 13:49:20	00:26:18.806	0.367
06/15/2022 13:49:20	00:26:18.908	0.366
06/15/2022 13:49:20	00:26:19.010	0.367
06/15/2022 13:49:21	00:26:19.821	0.366
06/15/2022 13:49:21	00:26:19.923	0.368
06/15/2022 13:49:21	00:26:20.330	0.366
06/15/2022 13:49:22	00:26:20.832	0.368
06/15/2022 13:49:22	00:26:20.934	0.365
06/15/2022 13:49:22	00:26:21.036	0.367
06/15/2022 13:49:22	00:26:21.138	0.366
06/15/2022 13:49:23	00:26:21.546	0.368
06/15/2022 13:49:23	00:26:21.649	0.367
06/15/2022 13:49:23	00:26:21.950	0.366
06/15/2022 13:49:24	00:26:22.564	0.367
06/15/2022 13:49:24	00:26:22.667	0.366
06/15/2022 13:49:24	00:26:22.972	0.368
06/15/2022 13:49:25	00:26:23.784	0.366
06/15/2022 13:49:26	00:26:24.498	0.365
06/15/2022 13:49:27	00:26:25.822	0.366
06/15/2022 13:49:27	00:26:26.224	0.365
06/15/2022 13:49:27	00:26:26.326	0.366
06/15/2022 13:49:28	00:26:26.837	0.365
06/15/2022 13:49:28	00:26:27.040	0.367
06/15/2022 13:49:28	00:26:27.142	0.365
06/15/2022 13:49:29	00:26:27.546	0.367
06/15/2022 13:49:29	00:26:28.361	0.365
06/15/2022 13:49:30	00:26:29.070	0.366
06/15/2022 13:49:30	00:26:29.172	0.367
06/15/2022 13:49:30	00:26:29.274	0.365
06/15/2022 13:49:31	00:26:29.988	0.366
06/15/2022 13:49:31	00:26:30.090	0.365
06/15/2022 13:49:31	00:26:30.292	0.364
06/15/2022 13:49:31	00:26:30.392	0.365
06/15/2022 13:49:32	00:26:31.004	0.366
06/15/2022 13:49:33	00:26:31.916	0.364
06/15/2022 13:49:33	00:26:32.018	0.365
06/15/2022 13:49:33	00:26:32.324	0.366
06/15/2022 13:49:34	00:26:33.034	0.365
06/15/2022 13:49:34	00:26:33.440	0.366
06/15/2022 13:49:35	00:26:33.542	0.364
06/15/2022 13:49:35	00:26:33.854	0.366
06/15/2022 13:49:35	00:26:33.956	0.365
06/15/2022 13:49:35	00:26:34.058	0.364
06/15/2022 13:49:35	00:26:34.160	0.365
06/15/2022 13:49:35	00:26:34.464	0.364
06/15/2022 13:49:36	00:26:35.380	0.365
06/15/2022 13:49:37	00:26:35.990	0.364
06/15/2022 13:49:37	00:26:36.194	0.366
06/15/2022 13:49:37	00:26:36.500	0.364
06/15/2022 13:49:38	00:26:36.602	0.366
06/15/2022 13:49:38	00:26:36.703	0.365
06/15/2022 13:49:39	00:26:37.720	0.364
06/15/2022 13:49:39	00:26:37.822	0.365
06/15/2022 13:49:39	00:26:38.233	0.363
06/15/2022 13:49:40	00:26:38.838	0.366
06/15/2022 13:49:40	00:26:39.348	0.364
06/15/2022 13:49:40	00:26:39.450	0.365
06/15/2022 13:49:41	00:26:39.756	0.363
06/15/2022 13:49:41	00:26:39.956	0.364
06/15/2022 13:49:41	00:26:40.464	0.365
06/15/2022 13:49:42	00:26:40.770	0.363
06/15/2022 13:49:42	00:26:40.871	0.365
06/15/2022 13:49:42	00:26:41.076	0.362
06/15/2022 13:49:42	00:26:41.178	0.364
06/15/2022 13:49:43	00:26:42.293	0.365
06/15/2022 13:49:44	00:26:43.308	0.363
06/15/2022 13:49:44	00:26:43.410	0.365
06/15/2022 13:49:44	00:26:43.614	0.364
06/15/2022 13:49:45	00:26:43.920	0.363
06/15/2022 13:49:45	00:26:44.020	0.364
06/15/2022 13:49:45	00:26:44.122	0.363
06/15/2022 13:49:45	00:26:44.530	0.364
06/15/2022 13:49:46	00:26:44.734	0.365
06/15/2022 13:49:46	00:26:45.039	0.364
06/15/2022 13:49:46	00:26:45.350	0.363
06/15/2022 13:49:47	00:26:46.160	0.362
06/15/2022 13:49:47	00:26:46.364	0.364
06/15/2022 13:49:47	00:26:46.465	0.365
06/15/2022 13:49:47	00:26:46.567	0.363
06/15/2022 13:49:48	00:26:46.770	0.364
06/15/2022 13:49:48	00:26:46.970	0.363
06/15/2022 13:49:48	00:26:47.174	0.365
06/15/2022 13:49:48	00:26:47.276	0.363
06/15/2022 13:49:48	00:26:47.378	0.362
06/15/2022 13:49:48	00:26:47.480	0.363
06/15/2022 13:49:49	00:26:47.686	0.362
06/15/2022 13:49:49	00:26:47.787	0.364
06/15/2022 13:49:49	00:26:47.889	0.363
06/15/2022 13:49:49	00:26:48.602	0.365
06/15/2022 13:49:50	00:26:48.704	0.364
06/15/2022 13:49:50	00:26:49.315	0.365
06/15/2022 13:49:50	00:26:49.418	0.364
06/15/2022 13:49:51	00:26:50.636	0.365
06/15/2022 13:49:52	00:26:50.840	0.364
06/15/2022 13:49:52	00:26:50.942	0.365
06/15/2022 13:49:52	00:26:51.048	0.364
06/15/2022 13:49:52	00:26:51.350	0.362
06/15/2022 13:49:52	00:26:51.452	0.364
06/15/2022 13:49:52	00:26:51.554	0.363
06/15/2022 13:49:53	00:26:52.268	0.361
06/15/2022 13:49:53	00:26:52.672	0.362
06/15/2022 13:49:54	00:26:52.876	0.363
06/15/2022 13:49:54	00:26:52.978	0.364
06/15/2022 13:49:54	00:26:53.283	0.363
06/15/2022 13:49:54	00:26:53.487	0.365
06/15/2022 13:49:55	00:26:53.692	0.363
06/15/2022 13:49:55	00:26:54.298	0.362
06/15/2022 13:49:56	00:26:54.909	0.364
06/15/2022 13:49:56	00:26:55.011	0.363
06/15/2022 13:49:56	00:26:55.414	0.365
06/15/2022 13:49:57	00:26:55.822	0.363
06/15/2022 13:49:57	00:26:56.435	0.362
06/15/2022 13:49:58	00:26:56.838	0.363
06/15/2022 13:49:58	00:26:56.940	0.361
06/15/2022 13:49:58	00:26:57.042	0.363
06/15/2022 13:49:58	00:26:57.144	0.361
06/15/2022 13:49:58	00:26:57.348	0.363
06/15/2022 13:49:58	00:26:57.551	0.361
06/15/2022 13:49:58	00:26:57.653	0.362
06/15/2022 13:49:59	00:26:57.956	0.361
06/15/2022 13:49:59	00:26:58.260	0.363
06/15/2022 13:49:59	00:26:58.668	0.362
06/15/2022 13:50:00	00:26:58.770	0.364
06/15/2022 13:50:00	00:26:58.973	0.362
06/15/2022 13:50:00	00:26:59.177	0.363
06/15/2022 13:50:00	00:26:59.278	0.362
06/15/2022 13:50:00	00:26:59.378	0.363
06/15/2022 13:50:00	00:26:59.682	0.361
06/15/2022 13:50:01	00:26:59.784	0.363
06/15/2022 13:50:01	00:26:59.886	0.362
06/15/2022 13:50:01	00:27:00.294	0.360
06/15/2022 13:50:01	00:27:00.395	0.362
06/15/2022 13:50:02	00:27:00.800	0.363
06/15/2022 13:50:02	00:27:01.210	0.362
06/15/2022 13:50:02	00:27:01.312	0.363
06/15/2022 13:50:02	00:27:01.414	0.362
06/15/2022 13:50:02	00:27:01.516	0.364
06/15/2022 13:50:03	00:27:01.824	0.363
06/15/2022 13:50:03	00:27:02.128	0.361
06/15/2022 13:50:03	00:27:02.534	0.362
06/15/2022 13:50:04	00:27:03.145	0.360
06/15/2022 13:50:04	00:27:03.451	0.361
06/15/2022 13:50:04	00:27:03.552	0.363
06/15/2022 13:50:04	00:27:03.654	0.361
06/15/2022 13:50:05	00:27:03.960	0.362
06/15/2022 13:50:05	00:27:04.166	0.361
06/15/2022 13:50:06	00:27:05.078	0.362
06/15/2022 13:50:07	00:27:05.893	0.361
06/15/2022 13:50:07	00:27:05.995	0.362
06/15/2022 13:50:07	00:27:06.097	0.361
06/15/2022 13:50:07	00:27:06.706	0.363
06/15/2022 13:50:08	00:27:06.808	0.362
06/15/2022 13:50:08	00:27:06.910	0.361
06/15/2022 13:50:08	00:27:07.114	0.362
06/15/2022 13:50:08	00:27:07.621	0.360
06/15/2022 13:50:08	00:27:07.722	0.361
06/15/2022 13:50:09	00:27:08.128	0.360
06/15/2022 13:50:09	00:27:08.230	0.362
06/15/2022 13:50:09	00:27:08.332	0.361
06/15/2022 13:50:09	00:27:08.434	0.362
06/15/2022 13:50:10	00:27:08.943	0.363
06/15/2022 13:50:10	00:27:09.244	0.362
06/15/2022 13:50:10	00:27:09.550	0.361
06/15/2022 13:50:11	00:27:10.165	0.362
06/15/2022 13:50:11	00:27:10.568	0.360
06/15/2022 13:50:11	00:27:10.670	0.361
06/15/2022 13:50:12	00:27:10.874	0.360
06/15/2022 13:50:12	00:27:11.383	0.361
06/15/2022 13:50:12	00:27:11.485	0.360
06/15/2022 13:50:12	00:27:11.787	0.361
06/15/2022 13:50:13	00:27:12.400	0.363
06/15/2022 13:50:13	00:27:12.502	0.361
06/15/2022 13:50:13	00:27:12.604	0.360
06/15/2022 13:50:13	00:27:12.706	0.361
06/15/2022 13:50:14	00:27:12.807	0.362
06/15/2022 13:50:14	00:27:13.113	0.361
06/15/2022 13:50:14	00:27:13.414	0.362
06/15/2022 13:50:14	00:27:13.516	0.361
06/15/2022 13:50:15	00:27:14.026	0.363
06/15/2022 13:50:15	00:27:14.331	0.361
06/15/2022 13:50:15	00:27:14.433	0.362
06/15/2022 13:50:15	00:27:14.533	0.361
06/15/2022 13:50:15	00:27:14.633	0.360
06/15/2022 13:50:16	00:27:14.940	0.361
06/15/2022 13:50:16	00:27:15.042	0.362
06/15/2022 13:50:16	00:27:15.144	0.361
06/15/2022 13:50:16	00:27:15.248	0.363
06/15/2022 13:50:16	00:27:15.350	0.360
06/15/2022 13:50:17	00:27:16.262	0.361
06/15/2022 13:50:17	00:27:16.566	0.360
06/15/2022 13:50:17	00:27:16.770	0.362
06/15/2022 13:50:18	00:27:16.878	0.360
06/15/2022 13:50:18	00:27:17.183	0.361
06/15/2022 13:50:18	00:27:17.583	0.360
06/15/2022 13:50:18	00:27:17.686	0.361
06/15/2022 13:50:19	00:27:17.890	0.359
06/15/2022 13:50:19	00:27:17.992	0.361
06/15/2022 13:50:20	00:27:19.005	0.360
06/15/2022 13:50:20	00:27:19.108	0.361
06/15/2022 13:50:20	00:27:19.414	0.360
06/15/2022 13:50:20	00:27:19.722	0.361
06/15/2022 13:50:21	00:27:19.925	0.359
06/15/2022 13:50:21	00:27:20.227	0.361
06/15/2022 13:50:22	00:27:21.042	0.360
06/15/2022 13:50:23	00:27:22.867	0.362
06/15/2022 13:50:24	00:27:22.969	0.360
06/15/2022 13:50:24	00:27:23.169	0.361
06/15/2022 13:50:24	00:27:23.372	0.360
06/15/2022 13:50:25	00:27:23.881	0.359
06/15/2022 13:50:25	00:27:24.085	0.360
06/15/2022 13:50:26	00:27:24.906	0.358
06/15/2022 13:50:26	00:27:25.008	0.359
06/15/2022 13:50:26	00:27:25.212	0.360
06/15/2022 13:50:26	00:27:25.525	0.358
06/15/2022 13:50:26	00:27:25.625	0.360
06/15/2022 13:50:27	00:27:25.929	0.358
06/15/2022 13:50:27	00:27:26.029	0.359
06/15/2022 13:50:27	00:27:26.234	0.358
06/15/2022 13:50:27	00:27:26.336	0.359
06/15/2022 13:50:27	00:27:26.845	0.361
06/15/2022 13:50:28	00:27:27.353	0.362
06/15/2022 13:50:28	00:27:27.558	0.360
06/15/2022 13:50:30	00:27:28.271	0.359
06/15/2022 13:50:31	00:27:29.286	0.360
06/15/2022 13:50:31	00:27:29.387	0.359
06/15/2022 13:50:31	00:27:29.490	0.360
06/15/2022 13:50:31	00:27:29.591	0.359
06/15/2022 13:50:32	00:27:29.993	0.358
06/15/2022 13:50:32	00:27:30.095	0.359
06/15/2022 13:50:32	00:27:30.504	0.358
06/15/2022 13:50:32	00:27:30.606	0.360
06/15/2022 13:50:32	00:27:30.708	0.359
06/15/2022 13:50:32	00:27:30.810	0.360
06/15/2022 13:50:32	00:27:30.911	0.359
06/15/2022 13:50:33	00:27:31.932	0.359
06/15/2022 13:50:34	00:27:32.933	0.359
06/15/2022 13:50:35	00:27:32.933	0.359
06/15/2022 13:50:35	00:27:33.047	0.360
06/15/2022 13:50:35	00:27:33.150	0.359
06/15/2022 13:50:35	00:27:33.252	0.360
06/15/2022 13:50:35	00:27:33.354	0.358
06/15/2022 13:50:35	00:27:33.659	0.360
06/15/2022 13:50:36	00:27:34.063	0.358
06/15/2022 13:50:36	00:27:34.163	0.357
06/15/2022 13:50:36	00:27:34.265	0.358
06/15/2022 13:50:37	00:27:35.489	0.360
06/15/2022 13:50:37	00:27:35.691	0.359
06/15/2022 13:50:38	00:27:36.100	0.357
06/15/2022 13:50:38	00:27:36.406	0.358
06/15/2022 13:50:38	00:27:36.507	0.356
06/15/2022 13:50:38	00:27:36.609	0.358
06/15/2022 13:50:39	00:27:37.422	0.359
06/15/2022 13:50:40	00:27:38.133	0.358
06/15/2022 13:50:40	00:27:38.437	0.360
06/15/2022 13:50:40	00:27:38.539	0.358
06/15/2022 13:50:40	00:27:38.846	0.357
06/15/2022 13:50:40	00:27:38.948	0.358
06/15/2022 13:50:41	00:27:39.050	0.357
06/15/2022 13:50:41	00:27:39.151	0.358
06/15/2022 13:50:41	00:27:39.253	0.357
06/15/2022 13:50:41	00:27:39.355	0.359
06/15/2022 13:50:42	00:27:40.775	0.357
06/15/2022 13:50:42	00:27:40.977	0.359
06/15/2022 13:50:43	00:27:41.077	0.356
06/15/2022 13:50:43	00:27:41.179	0.357
06/15/2022 13:50:43	00:27:41.281	0.359
06/15/2022 13:50:43	00:27:41.383	0.358
06/15/2022 13:50:43	00:27:41.588	0.359
06/15/2022 13:50:43	00:27:41.792	0.358
06/15/2022 13:50:43	00:27:41.894	0.357
06/15/2022 13:50:43	00:27:41.995	0.358
06/15/2022 13:50:44	00:27:42.097	0.359
06/15/2022 13:50:44	00:27:42.199	0.358
06/15/2022 13:50:44	00:27:42.499	0.360
06/15/2022 13:50:44	00:27:42.604	0.358
06/15/2022 13:50:44	00:27:42.809	0.360
06/15/2022 13:50:45	00:27:43.014	0.358
06/15/2022 13:50:45	00:27:43.218	0.356
06/15/2022 13:50:45	00:27:43.319	0.358
06/15/2022 13:50:45	00:27:43.421	0.359
06/15/2022 13:50:45	00:27:43.623	0.358
06/15/2022 13:50:45	00:27:43.723	0.359
06/15/2022 13:50:45	00:27:43.923	0.358
06/15/2022 13:50:46	00:27:44.233	0.360
06/15/2022 13:50:46	00:27:44.335	0.358
06/15/2022 13:50:46	00:27:44.845	0.356
06/15/2022 13:50:46	00:27:44.947	0.357
06/15/2022 13:50:47	00:27:45.149	0.356
06/15/2022 13:50:48	00:27:46.371	0.358
06/15/2022 13:50:48	00:27:46.471	0.359
06/15/2022 13:50:48	00:27:46.573	0.358
06/15/2022 13:50:48	00:27:46.983	0.357
06/15/2022 13:50:49	00:27:47.290	0.358
06/15/2022 13:50:49	00:27:47.901	0.357
06/15/2022 13:50:50	00:27:48.612	0.358
06/15/2022 13:50:50	00:27:48.714	0.357
06/15/2022 13:50:50	00:27:48.917	0.358
06/15/2022 13:50:50	00:27:49.019	0.356
06/15/2022 13:50:51	00:27:49.221	0.358
06/15/2022 13:50:51	00:27:49.523	0.356
06/15/2022 13:50:51	00:27:49.625	0.358
06/15/2022 13:50:51	00:27:49.727	0.356
06/15/2022 13:50:52	00:27:50.238	0.358
06/15/2022 13:50:52	00:27:50.641	0.357
06/15/2022 13:50:52	00:27:50.741	0.358
06/15/2022 13:50:53	00:27:51.147	0.357
06/15/2022 13:50:53	00:27:51.759	0.358
06/15/2022 13:50:53	00:27:51.959	0.357
06/15/2022 13:50:54	00:27:52.467	0.356
06/15/2022 13:50:54	00:27:52.671	0.357
06/15/2022 13:50:55	00:27:53.079	0.356
06/15/2022 13:50:55	00:27:53.179	0.357
06/15/2022 13:50:55	00:27:53.479	0.356
06/15/2022 13:50:55	00:27:53.683	0.357
06/15/2022 13:50:55	00:27:53.887	0.355
06/15/2022 13:50:56	00:27:54.091	0.357
06/15/2022 13:50:56	00:27:54.499	0.358
06/15/2022 13:50:56	00:27:54.811	0.357
06/15/2022 13:50:56	00:27:55.013	0.358
06/15/2022 13:50:57	00:27:55.115	0.356
06/15/2022 13:50:57	00:27:55.626	0.357
06/15/2022 13:50:57	00:27:56.033	0.356
06/15/2022 13:50:58	00:27:56.233	0.357
06/15/2022 13:50:58	00:27:56.335	0.356
06/15/2022 13:50:58	00:27:56.437	0.357
06/15/2022 13:50:58	00:27:56.641	0.356
06/15/2022 13:50:58	00:27:56.743	0.357
06/15/2022 13:50:58	00:27:56.845	0.359
06/15/2022 13:50:58	00:27:56.948	0.357
06/15/2022 13:50:59	00:27:57.255	0.356
06/15/2022 13:50:59	00:27:57.757	0.358
06/15/2022 13:50:59	00:27:57.859	0.357
06/15/2022 13:51:00	00:27:58.267	0.355
06/15/2022 13:51:00	00:27:58.370	0.356
06/15/2022 13:51:00	00:27:58.577	0.357
06/15/2022 13:51:00	00:27:58.779	0.355
06/15/2022 13:51:01	00:27:59.385	0.356
06/15/2022 13:51:01	00:27:59.487	0.354
06/15/2022 13:51:01	00:27:59.589	0.356
06/15/2022 13:51:01	00:27:59.794	0.355
06/15/2022 13:51:01	00:28:00.099	0.356
06/15/2022 13:51:02	00:28:00.199	0.354
06/15/2022 13:51:02	00:28:00.299	0.356
06/15/2022 13:51:02	00:28:00.605	0.357
06/15/2022 13:51:02	00:28:00.911	0.356
06/15/2022 13:51:03	00:28:01.115	0.357
06/15/2022 13:51:03	00:28:01.217	0.356
06/15/2022 13:51:03	00:28:01.425	0.357
06/15/2022 13:51:03	00:28:01.627	0.356
06/15/2022 13:51:04	00:28:02.133	0.354
06/15/2022 13:51:04	00:28:02.439	0.356
06/15/2022 13:51:04	00:28:02.745	0.354
06/15/2022 13:51:04	00:28:02.849	0.356
06/15/2022 13:51:05	00:28:03.966	0.354
06/15/2022 13:51:05	00:28:04.069	0.356
06/15/2022 13:51:06	00:28:04.171	0.355
06/15/2022 13:51:06	00:28:04.273	0.356
06/15/2022 13:51:06	00:28:04.475	0.355
06/15/2022 13:51:06	00:28:04.575	0.357
06/15/2022 13:51:06	00:28:04.779	0.355
06/15/2022 13:51:07	00:28:05.187	0.356
06/15/2022 13:51:07	00:28:05.493	0.357
06/15/2022 13:51:07	00:28:05.595	0.355
06/15/2022 13:51:07	00:28:05.997	0.357
06/15/2022 13:51:08	00:28:06.201	0.355
06/15/2022 13:51:08	00:28:06.813	0.354
06/15/2022 13:51:08	00:28:07.017	0.356
06/15/2022 13:51:09	00:28:07.217	0.355
06/15/2022 13:51:09	00:28:07.521	0.354
06/15/2022 13:51:09	00:28:07.623	0.356
06/15/2022 13:51:09	00:28:07.725	0.355
06/15/2022 13:51:10	00:28:08.841	0.354
06/15/2022 13:51:11	00:28:09.351	0.355
06/15/2022 13:51:11	00:28:09.657	0.356
06/15/2022 13:51:11	00:28:09.859	0.354
06/15/2022 13:51:11	00:28:09.959	0.356
06/15/2022 13:51:11	00:28:10.161	0.354
06/15/2022 13:51:12	00:28:10.467	0.357
06/15/2022 13:51:12	00:28:10.569	0.355
06/15/2022 13:51:12	00:28:10.875	0.356
06/15/2022 13:51:13	00:28:11.180	0.354
06/15/2022 13:51:14	00:28:12.509	0.353
06/15/2022 13:51:14	00:28:12.809	0.355
06/15/2022 13:51:14	00:28:13.011	0.354
06/15/2022 13:51:14	00:28:13.113	0.356
06/15/2022 13:51:15	00:28:13.215	0.354
06/15/2022 13:51:15	00:28:13.317	0.356
06/15/2022 13:51:15	00:28:13.419	0.355
06/15/2022 13:51:15	00:28:13.623	0.356
06/15/2022 13:51:15	00:28:13.826	0.354
06/15/2022 13:51:15	00:28:13.929	0.356
06/15/2022 13:51:16	00:28:14.233	0.353
06/15/2022 13:51:16	00:28:14.335	0.355
06/15/2022 13:51:16	00:28:14.437	0.354
06/15/2022 13:51:16	00:28:14.539	0.355
06/15/2022 13:51:16	00:28:14.743	0.354
06/15/2022 13:51:17	00:28:15.855	0.355
06/15/2022 13:51:17	00:28:15.957	0.354
06/15/2022 13:51:18	00:28:16.365	0.353
06/15/2022 13:51:18	00:28:16.975	0.354
06/15/2022 13:51:18	00:28:17.180	0.352
06/15/2022 13:51:19	00:28:17.283	0.353
06/15/2022 13:51:19	00:28:17.385	0.355
06/15/2022 13:51:19	00:28:17.487	0.353
06/15/2022 13:51:19	00:28:17.691	0.354
06/15/2022 13:51:19	00:28:17.996	0.356
06/15/2022 13:51:20	00:28:18.299	0.355
06/15/2022 13:51:20	00:28:18.707	0.353
06/15/2022 13:51:20	00:28:18.809	0.355
06/15/2022 13:51:20	00:28:18.911	0.353
06/15/2022 13:51:21	00:28:19.823	0.355
06/15/2022 13:51:22	00:28:20.231	0.353
06/15/2022 13:51:22	00:28:20.435	0.354
06/15/2022 13:51:22	00:28:20.638	0.353
06/15/2022 13:51:22	00:28:20.945	0.354
06/15/2022 13:51:23	00:28:21.457	0.353
06/15/2022 13:51:23	00:28:21.661	0.354
06/15/2022 13:51:23	00:28:22.068	0.357
06/15/2022 13:51:23	00:28:22.170	0.353
06/15/2022 13:51:24	00:28:22.272	0.354
06/15/2022 13:51:25	00:28:23.490	0.353
06/15/2022 13:51:26	00:28:25.265	0.353
06/15/2022 13:51:27	00:28:25.265	0.353
06/15/2022 13:51:27	00:28:25.315	0.354
06/15/2022 13:51:27	00:28:25.927	0.353
06/15/2022 13:51:28	00:28:26.839	0.351
06/15/2022 13:51:28	00:28:26.941	0.352
06/15/2022 13:51:29	00:28:27.349	0.354
06/15/2022 13:51:29	00:28:27.654	0.353
06/15/2022 13:51:29	00:28:27.756	0.354
06/15/2022 13:51:29	00:28:27.858	0.352
06/15/2022 13:51:29	00:28:28.161	0.354
06/15/2022 13:51:29	00:28:28.263	0.353
06/15/2022 13:51:30	00:28:28.467	0.354
06/15/2022 13:51:30	00:28:28.671	0.353
06/15/2022 13:51:30	00:28:28.976	0.351
06/15/2022 13:51:30	00:28:29.078	0.353
06/15/2022 13:51:31	00:28:29.381	0.352
06/15/2022 13:51:31	00:28:29.481	0.354
06/15/2022 13:51:31	00:28:29.581	0.352
06/15/2022 13:51:31	00:28:29.989	0.353
06/15/2022 13:51:31	00:28:30.193	0.354
06/15/2022 13:51:32	00:28:30.396	0.353
06/15/2022 13:51:32	00:28:30.600	0.352
06/15/2022 13:51:32	00:28:30.702	0.353
06/15/2022 13:51:32	00:28:30.803	0.352
06/15/2022 13:51:33	00:28:31.311	0.353
06/15/2022 13:51:33	00:28:31.617	0.351
06/15/2022 13:51:33	00:28:32.124	0.353
06/15/2022 13:51:34	00:28:33.312	0.353
06/15/2022 13:51:35	00:28:33.312	0.353
06/15/2022 13:51:35	00:28:33.448	0.352
06/15/2022 13:51:35	00:28:33.749	0.354
06/15/2022 13:51:35	00:28:33.851	0.353
06/15/2022 13:51:36	00:28:34.463	0.352
06/15/2022 13:51:36	00:28:34.768	0.349
06/15/2022 13:51:36	00:28:34.870	0.351
06/15/2022 13:51:36	00:28:35.173	0.350
06/15/2022 13:51:36	00:28:35.275	0.351
06/15/2022 13:51:37	00:28:35.479	0.350
06/15/2022 13:51:37	00:28:35.581	0.353
06/15/2022 13:51:37	00:28:35.683	0.351
06/15/2022 13:51:37	00:28:35.887	0.353
06/15/2022 13:51:37	00:28:35.988	0.352
06/15/2022 13:51:37	00:28:36.090	0.354
06/15/2022 13:51:38	00:28:36.397	0.353
06/15/2022 13:51:38	00:28:36.599	0.352
06/15/2022 13:51:38	00:28:36.701	0.353
06/15/2022 13:51:38	00:28:37.007	0.351
