Local Date/Time	Relative Time	setflow-a:setflow [µL/min]
06/15/2022 13:48:41	00:25:39.667	0.371
06/15/2022 13:48:41	00:25:39.769	0.371
06/15/2022 13:48:41	00:25:39.871	0.371
06/15/2022 13:48:41	00:25:39.972	0.371
06/15/2022 13:48:41	00:25:40.074	0.371
06/15/2022 13:48:41	00:25:40.176	0.371
06/15/2022 13:48:42	00:25:40.276	0.371
06/15/2022 13:48:42	00:25:40.376	0.371
06/15/2022 13:48:42	00:25:40.477	0.371
06/15/2022 13:48:42	00:25:40.577	0.371
06/15/2022 13:48:42	00:25:40.679	0.371
06/15/2022 13:48:42	00:25:40.781	0.371
06/15/2022 13:48:42	00:25:40.883	0.371
06/15/2022 13:48:42	00:25:40.985	0.371
06/15/2022 13:48:42	00:25:41.087	0.371
06/15/2022 13:48:42	00:25:41.189	0.371
06/15/2022 13:48:43	00:25:41.291	0.371
06/15/2022 13:48:43	00:25:41.392	0.371
06/15/2022 13:48:43	00:25:41.494	0.371
06/15/2022 13:48:43	00:25:41.602	0.371
06/15/2022 13:48:43	00:25:41.702	0.371
06/15/2022 13:48:43	00:25:41.802	0.371
06/15/2022 13:48:43	00:25:41.903	0.371
06/15/2022 13:48:43	00:25:42.005	0.371
06/15/2022 13:48:43	00:25:42.107	0.371
06/15/2022 13:48:44	00:25:42.209	0.371
06/15/2022 13:48:44	00:25:42.311	0.371
06/15/2022 13:48:44	00:25:42.413	0.371
06/15/2022 13:48:44	00:25:42.515	0.370
06/15/2022 13:48:44	00:25:42.617	0.370
06/15/2022 13:48:44	00:25:42.718	0.370
06/15/2022 13:48:44	00:25:42.820	0.370
06/15/2022 13:48:44	00:25:42.924	0.370
06/15/2022 13:48:44	00:25:43.024	0.370
06/15/2022 13:48:44	00:25:43.124	0.370
06/15/2022 13:48:45	00:25:43.225	0.370
06/15/2022 13:48:45	00:25:43.325	0.370
06/15/2022 13:48:45	00:25:43.427	0.370
06/15/2022 13:48:45	00:25:43.529	0.370
06/15/2022 13:48:45	00:25:43.631	0.370
06/15/2022 13:48:45	00:25:43.733	0.370
06/15/2022 13:48:45	00:25:43.835	0.370
06/15/2022 13:48:45	00:25:43.937	0.370
06/15/2022 13:48:45	00:25:44.039	0.370
06/15/2022 13:48:45	00:25:44.140	0.370
06/15/2022 13:48:46	00:25:44.242	0.370
06/15/2022 13:48:46	00:25:44.348	0.370
06/15/2022 13:48:46	00:25:44.448	0.370
06/15/2022 13:48:46	00:25:44.548	0.370
06/15/2022 13:48:46	00:25:44.649	0.370
06/15/2022 13:48:46	00:25:44.749	0.370
06/15/2022 13:48:46	00:25:44.851	0.370
06/15/2022 13:48:46	00:25:44.953	0.370
06/15/2022 13:48:46	00:25:45.055	0.370
06/15/2022 13:48:46	00:25:45.157	0.370
06/15/2022 13:48:47	00:25:45.259	0.370
06/15/2022 13:48:47	00:25:45.361	0.370
06/15/2022 13:48:47	00:25:45.462	0.370
06/15/2022 13:48:47	00:25:45.564	0.370
06/15/2022 13:48:47	00:25:45.666	0.370
06/15/2022 13:48:47	00:25:45.766	0.370
06/15/2022 13:48:47	00:25:45.866	0.370
06/15/2022 13:48:47	00:25:45.966	0.370
06/15/2022 13:48:47	00:25:46.067	0.370
06/15/2022 13:48:47	00:25:46.169	0.370
06/15/2022 13:48:48	00:25:46.271	0.370
06/15/2022 13:48:48	00:25:46.373	0.370
06/15/2022 13:48:48	00:25:46.475	0.370
06/15/2022 13:48:48	00:25:46.577	0.370
06/15/2022 13:48:48	00:25:46.679	0.370
06/15/2022 13:48:48	00:25:46.781	0.370
06/15/2022 13:48:48	00:25:46.882	0.370
06/15/2022 13:48:48	00:25:46.984	0.370
06/15/2022 13:48:48	00:25:47.086	0.370
06/15/2022 13:48:48	00:25:47.186	0.370
06/15/2022 13:48:49	00:25:47.286	0.370
06/15/2022 13:48:49	00:25:47.386	0.370
06/15/2022 13:48:49	00:25:47.487	0.370
06/15/2022 13:48:49	00:25:47.589	0.370
06/15/2022 13:48:49	00:25:47.692	0.370
06/15/2022 13:48:49	00:25:47.795	0.370
06/15/2022 13:48:49	00:25:47.897	0.370
06/15/2022 13:48:49	00:25:47.999	0.370
06/15/2022 13:48:49	00:25:48.101	0.370
06/15/2022 13:48:49	00:25:48.203	0.370
06/15/2022 13:48:50	00:25:48.304	0.370
06/15/2022 13:48:50	00:25:48.406	0.370
06/15/2022 13:48:50	00:25:48.506	0.370
06/15/2022 13:48:50	00:25:48.606	0.370
06/15/2022 13:48:50	00:25:48.706	0.370
06/15/2022 13:48:50	00:25:48.813	0.370
06/15/2022 13:48:50	00:25:48.915	0.370
06/15/2022 13:48:50	00:25:49.017	0.370
06/15/2022 13:48:50	00:25:49.119	0.370
06/15/2022 13:48:50	00:25:49.221	0.370
06/15/2022 13:48:51	00:25:49.323	0.370
06/15/2022 13:48:51	00:25:49.425	0.370
06/15/2022 13:48:51	00:25:49.527	0.370
06/15/2022 13:48:51	00:25:49.629	0.370
06/15/2022 13:48:51	00:25:49.730	0.370
06/15/2022 13:48:51	00:25:49.832	0.370
06/15/2022 13:48:51	00:25:49.934	0.370
06/15/2022 13:48:51	00:25:50.036	0.370
06/15/2022 13:48:51	00:25:50.136	0.370
06/15/2022 13:48:51	00:25:50.236	0.370
06/15/2022 13:48:52	00:25:50.339	0.370
06/15/2022 13:48:52	00:25:50.441	0.370
06/15/2022 13:48:52	00:25:50.543	0.370
06/15/2022 13:48:52	00:25:50.645	0.370
06/15/2022 13:48:52	00:25:50.747	0.370
06/15/2022 13:48:52	00:25:50.849	0.370
06/15/2022 13:48:52	00:25:50.951	0.370
06/15/2022 13:48:52	00:25:51.053	0.370
06/15/2022 13:48:52	00:25:51.154	0.370
06/15/2022 13:48:52	00:25:51.256	0.370
06/15/2022 13:48:53	00:25:51.358	0.370
06/15/2022 13:48:53	00:25:51.458	0.370
06/15/2022 13:48:53	00:25:51.558	0.370
06/15/2022 13:48:53	00:25:51.658	0.369
06/15/2022 13:48:53	00:25:51.761	0.369
06/15/2022 13:48:53	00:25:51.863	0.369
06/15/2022 13:48:53	00:25:51.965	0.369
06/15/2022 13:48:53	00:25:52.067	0.369
06/15/2022 13:48:53	00:25:52.169	0.369
06/15/2022 13:48:54	00:25:52.271	0.369
06/15/2022 13:48:54	00:25:52.373	0.369
06/15/2022 13:48:54	00:25:52.474	0.369
06/15/2022 13:48:54	00:25:52.577	0.369
06/15/2022 13:48:54	00:25:52.678	0.369
06/15/2022 13:48:54	00:25:52.778	0.369
06/15/2022 13:48:54	00:25:52.878	0.369
06/15/2022 13:48:54	00:25:52.978	0.369
06/15/2022 13:48:54	00:25:53.078	0.369
06/15/2022 13:48:54	00:25:53.181	0.369
06/15/2022 13:48:55	00:25:53.283	0.369
06/15/2022 13:48:55	00:25:53.385	0.369
06/15/2022 13:48:55	00:25:53.487	0.369
06/15/2022 13:48:55	00:25:53.589	0.369
06/15/2022 13:48:55	00:25:53.691	0.369
06/15/2022 13:48:55	00:25:53.793	0.369
06/15/2022 13:48:55	00:25:53.894	0.369
06/15/2022 13:48:55	00:25:53.996	0.369
06/15/2022 13:48:55	00:25:54.098	0.369
06/15/2022 13:48:55	00:25:54.198	0.369
06/15/2022 13:48:56	00:25:54.298	0.369
06/15/2022 13:48:56	00:25:54.398	0.369
06/15/2022 13:48:56	00:25:54.499	0.369
06/15/2022 13:48:56	00:25:54.601	0.369
06/15/2022 13:48:56	00:25:54.717	0.369
06/15/2022 13:48:56	00:25:54.819	0.369
06/15/2022 13:48:56	00:25:54.921	0.369
06/15/2022 13:48:56	00:25:55.023	0.369
06/15/2022 13:48:56	00:25:55.125	0.369
06/15/2022 13:48:56	00:25:55.226	0.369
06/15/2022 13:48:57	00:25:55.329	0.369
06/15/2022 13:48:57	00:25:55.430	0.369
06/15/2022 13:48:57	00:25:55.532	0.369
06/15/2022 13:48:57	00:25:55.632	0.369
06/15/2022 13:48:57	00:25:55.732	0.369
06/15/2022 13:48:57	00:25:55.834	0.369
06/15/2022 13:48:57	00:25:55.937	0.369
06/15/2022 13:48:57	00:25:56.039	0.369
06/15/2022 13:48:57	00:25:56.141	0.369
06/15/2022 13:48:57	00:25:56.245	0.369
06/15/2022 13:48:58	00:25:56.347	0.369
06/15/2022 13:48:58	00:25:56.451	0.369
06/15/2022 13:48:58	00:25:56.553	0.369
06/15/2022 13:48:58	00:25:56.654	0.369
06/15/2022 13:48:58	00:25:56.756	0.369
06/15/2022 13:48:58	00:25:56.858	0.369
06/15/2022 13:48:58	00:25:56.960	0.369
06/15/2022 13:48:58	00:25:57.060	0.369
06/15/2022 13:48:58	00:25:57.160	0.369
06/15/2022 13:48:58	00:25:57.262	0.369
06/15/2022 13:48:59	00:25:57.365	0.369
06/15/2022 13:48:59	00:25:57.467	0.369
06/15/2022 13:48:59	00:25:57.569	0.369
06/15/2022 13:48:59	00:25:57.671	0.369
06/15/2022 13:48:59	00:25:57.773	0.369
06/15/2022 13:48:59	00:25:57.875	0.369
06/15/2022 13:48:59	00:25:57.977	0.369
06/15/2022 13:48:59	00:25:58.078	0.369
06/15/2022 13:48:59	00:25:58.181	0.369
06/15/2022 13:48:59	00:25:58.282	0.369
06/15/2022 13:49:00	00:25:58.382	0.369
06/15/2022 13:49:00	00:25:58.482	0.369
06/15/2022 13:49:00	00:25:58.584	0.369
06/15/2022 13:49:00	00:25:58.686	0.369
06/15/2022 13:49:00	00:25:58.789	0.369
06/15/2022 13:49:00	00:25:58.891	0.369
06/15/2022 13:49:00	00:25:58.993	0.369
06/15/2022 13:49:00	00:25:59.095	0.369
06/15/2022 13:49:00	00:25:59.197	0.369
06/15/2022 13:49:00	00:25:59.299	0.369
06/15/2022 13:49:01	00:25:59.401	0.369
06/15/2022 13:49:01	00:25:59.502	0.369
06/15/2022 13:49:01	00:25:59.604	0.369
06/15/2022 13:49:01	00:25:59.704	0.369
06/15/2022 13:49:01	00:25:59.804	0.369
06/15/2022 13:49:01	00:25:59.904	0.369
06/15/2022 13:49:01	00:26:00.006	0.369
06/15/2022 13:49:01	00:26:00.108	0.369
06/15/2022 13:49:01	00:26:00.211	0.369
06/15/2022 13:49:01	00:26:00.313	0.369
06/15/2022 13:49:02	00:26:00.415	0.369
06/15/2022 13:49:02	00:26:00.517	0.369
06/15/2022 13:49:02	00:26:00.619	0.369
06/15/2022 13:49:02	00:26:00.721	0.369
06/15/2022 13:49:02	00:26:00.823	0.369
06/15/2022 13:49:02	00:26:00.924	0.369
06/15/2022 13:49:02	00:26:01.026	0.368
06/15/2022 13:49:02	00:26:01.126	0.368
06/15/2022 13:49:02	00:26:01.226	0.368
06/15/2022 13:49:02	00:26:01.326	0.368
06/15/2022 13:49:03	00:26:01.428	0.368
06/15/2022 13:49:03	00:26:01.528	0.368
06/15/2022 13:49:03	00:26:01.631	0.368
06/15/2022 13:49:03	00:26:01.733	0.368
06/15/2022 13:49:03	00:26:01.835	0.368
06/15/2022 13:49:03	00:26:01.937	0.368
06/15/2022 13:49:03	00:26:02.039	0.368
06/15/2022 13:49:03	00:26:02.141	0.368
06/15/2022 13:49:03	00:26:02.242	0.368
06/15/2022 13:49:04	00:26:02.344	0.368
06/15/2022 13:49:04	00:26:02.444	0.368
06/15/2022 13:49:04	00:26:02.546	0.368
06/15/2022 13:49:04	00:26:02.646	0.368
06/15/2022 13:49:04	00:26:02.748	0.368
06/15/2022 13:49:04	00:26:02.848	0.368
06/15/2022 13:49:04	00:26:02.951	0.368
06/15/2022 13:49:04	00:26:03.053	0.368
06/15/2022 13:49:04	00:26:03.155	0.368
06/15/2022 13:49:04	00:26:03.257	0.368
06/15/2022 13:49:05	00:26:03.359	0.368
06/15/2022 13:49:05	00:26:03.461	0.368
06/15/2022 13:49:05	00:26:03.562	0.368
06/15/2022 13:49:05	00:26:03.664	0.368
06/15/2022 13:49:05	00:26:03.766	0.368
06/15/2022 13:49:05	00:26:03.866	0.368
06/15/2022 13:49:05	00:26:03.966	0.368
06/15/2022 13:49:05	00:26:04.066	0.368
06/15/2022 13:49:05	00:26:04.169	0.368
06/15/2022 13:49:05	00:26:04.270	0.368
06/15/2022 13:49:06	00:26:04.373	0.368
06/15/2022 13:49:06	00:26:04.475	0.368
06/15/2022 13:49:06	00:26:04.577	0.368
06/15/2022 13:49:06	00:26:04.679	0.368
06/15/2022 13:49:06	00:26:04.781	0.368
06/15/2022 13:49:06	00:26:04.883	0.368
06/15/2022 13:49:06	00:26:04.984	0.368
06/15/2022 13:49:06	00:26:05.086	0.368
06/15/2022 13:49:06	00:26:05.186	0.368
06/15/2022 13:49:06	00:26:05.290	0.368
06/15/2022 13:49:07	00:26:05.392	0.368
06/15/2022 13:49:07	00:26:05.492	0.368
06/15/2022 13:49:07	00:26:05.594	0.368
06/15/2022 13:49:07	00:26:05.696	0.368
06/15/2022 13:49:07	00:26:05.799	0.368
06/15/2022 13:49:07	00:26:05.901	0.368
06/15/2022 13:49:07	00:26:06.003	0.368
06/15/2022 13:49:07	00:26:06.105	0.368
06/15/2022 13:49:07	00:26:06.207	0.368
06/15/2022 13:49:07	00:26:06.309	0.368
06/15/2022 13:49:08	00:26:06.410	0.368
06/15/2022 13:49:08	00:26:06.512	0.368
06/15/2022 13:49:08	00:26:06.614	0.368
06/15/2022 13:49:08	00:26:06.714	0.368
06/15/2022 13:49:08	00:26:06.814	0.368
06/15/2022 13:49:08	00:26:06.914	0.368
06/15/2022 13:49:08	00:26:07.016	0.368
06/15/2022 13:49:08	00:26:07.118	0.368
06/15/2022 13:49:08	00:26:07.221	0.368
06/15/2022 13:49:08	00:26:07.323	0.368
06/15/2022 13:49:09	00:26:07.425	0.368
06/15/2022 13:49:09	00:26:07.527	0.368
06/15/2022 13:49:09	00:26:07.629	0.368
06/15/2022 13:49:09	00:26:07.730	0.368
06/15/2022 13:49:09	00:26:07.832	0.368
06/15/2022 13:49:09	00:26:07.934	0.368
06/15/2022 13:49:09	00:26:08.034	0.368
06/15/2022 13:49:09	00:26:08.134	0.368
06/15/2022 13:49:09	00:26:08.234	0.368
06/15/2022 13:49:09	00:26:08.336	0.368
06/15/2022 13:49:10	00:26:08.438	0.368
06/15/2022 13:49:10	00:26:08.540	0.368
06/15/2022 13:49:10	00:26:08.643	0.368
06/15/2022 13:49:10	00:26:08.745	0.368
06/15/2022 13:49:10	00:26:08.847	0.368
06/15/2022 13:49:10	00:26:08.949	0.368
06/15/2022 13:49:10	00:26:09.050	0.368
06/15/2022 13:49:10	00:26:09.152	0.368
06/15/2022 13:49:10	00:26:09.258	0.368
06/15/2022 13:49:10	00:26:09.358	0.368
06/15/2022 13:49:11	00:26:09.458	0.368
06/15/2022 13:49:11	00:26:09.558	0.368
06/15/2022 13:49:11	00:26:09.658	0.368
06/15/2022 13:49:11	00:26:09.760	0.368
06/15/2022 13:49:11	00:26:09.862	0.368
06/15/2022 13:49:11	00:26:09.965	0.368
06/15/2022 13:49:11	00:26:10.067	0.368
06/15/2022 13:49:11	00:26:10.169	0.367
06/15/2022 13:49:11	00:26:10.271	0.367
06/15/2022 13:49:11	00:26:10.373	0.367
06/15/2022 13:49:12	00:26:10.474	0.367
06/15/2022 13:49:12	00:26:10.576	0.367
06/15/2022 13:49:12	00:26:10.676	0.367
06/15/2022 13:49:12	00:26:10.776	0.367
06/15/2022 13:49:12	00:26:10.876	0.367
06/15/2022 13:49:12	00:26:10.976	0.367
06/15/2022 13:49:12	00:26:11.078	0.367
06/15/2022 13:49:12	00:26:11.182	0.367
06/15/2022 13:49:12	00:26:11.284	0.367
06/15/2022 13:49:12	00:26:11.387	0.367
06/15/2022 13:49:13	00:26:11.489	0.367
06/15/2022 13:49:13	00:26:11.591	0.367
06/15/2022 13:49:13	00:26:11.693	0.367
06/15/2022 13:49:13	00:26:11.794	0.367
06/15/2022 13:49:13	00:26:11.896	0.367
06/15/2022 13:49:13	00:26:11.998	0.367
06/15/2022 13:49:13	00:26:12.098	0.367
06/15/2022 13:49:13	00:26:12.198	0.367
06/15/2022 13:49:13	00:26:12.298	0.367
06/15/2022 13:49:13	00:26:12.398	0.367
06/15/2022 13:49:14	00:26:12.500	0.367
06/15/2022 13:49:14	00:26:12.602	0.367
06/15/2022 13:49:14	00:26:12.704	0.367
06/15/2022 13:49:14	00:26:12.807	0.367
06/15/2022 13:49:14	00:26:12.909	0.367
06/15/2022 13:49:14	00:26:13.011	0.367
06/15/2022 13:49:14	00:26:13.113	0.367
06/15/2022 13:49:14	00:26:13.214	0.367
06/15/2022 13:49:14	00:26:13.316	0.367
06/15/2022 13:49:15	00:26:13.418	0.367
06/15/2022 13:49:15	00:26:13.518	0.367
06/15/2022 13:49:15	00:26:13.618	0.367
06/15/2022 13:49:15	00:26:13.718	0.367
06/15/2022 13:49:15	00:26:13.821	0.367
06/15/2022 13:49:15	00:26:13.922	0.367
06/15/2022 13:49:15	00:26:14.024	0.367
06/15/2022 13:49:15	00:26:14.126	0.367
06/15/2022 13:49:15	00:26:14.229	0.367
06/15/2022 13:49:15	00:26:14.331	0.367
06/15/2022 13:49:15	00:26:14.433	0.367
06/15/2022 13:49:16	00:26:14.535	0.367
06/15/2022 13:49:16	00:26:14.637	0.367
06/15/2022 13:49:16	00:26:14.738	0.367
06/15/2022 13:49:16	00:26:14.840	0.367
06/15/2022 13:49:16	00:26:14.940	0.367
06/15/2022 13:49:16	00:26:15.040	0.367
06/15/2022 13:49:16	00:26:15.140	0.367
06/15/2022 13:49:16	00:26:15.242	0.367
06/15/2022 13:49:16	00:26:15.344	0.367
06/15/2022 13:49:17	00:26:15.446	0.367
06/15/2022 13:49:17	00:26:15.548	0.367
06/15/2022 13:49:17	00:26:15.651	0.367
06/15/2022 13:49:17	00:26:15.753	0.367
06/15/2022 13:49:17	00:26:15.855	0.367
06/15/2022 13:49:17	00:26:15.957	0.367
06/15/2022 13:49:17	00:26:16.059	0.367
06/15/2022 13:49:17	00:26:16.160	0.367
06/15/2022 13:49:17	00:26:16.262	0.367
06/15/2022 13:49:17	00:26:16.364	0.367
06/15/2022 13:49:18	00:26:16.464	0.367
06/15/2022 13:49:18	00:26:16.564	0.367
06/15/2022 13:49:18	00:26:16.666	0.367
06/15/2022 13:49:18	00:26:16.768	0.367
06/15/2022 13:49:18	00:26:16.870	0.367
06/15/2022 13:49:18	00:26:16.972	0.367
06/15/2022 13:49:18	00:26:17.075	0.367
06/15/2022 13:49:18	00:26:17.177	0.367
06/15/2022 13:49:18	00:26:17.279	0.367
06/15/2022 13:49:18	00:26:17.380	0.367
06/15/2022 13:49:19	00:26:17.482	0.367
06/15/2022 13:49:19	00:26:17.584	0.367
06/15/2022 13:49:19	00:26:17.684	0.367
06/15/2022 13:49:19	00:26:17.784	0.367
06/15/2022 13:49:19	00:26:17.884	0.367
06/15/2022 13:49:19	00:26:17.990	0.367
06/15/2022 13:49:19	00:26:18.092	0.367
06/15/2022 13:49:19	00:26:18.194	0.367
06/15/2022 13:49:19	00:26:18.296	0.367
06/15/2022 13:49:19	00:26:18.399	0.367
06/15/2022 13:49:20	00:26:18.501	0.367
06/15/2022 13:49:20	00:26:18.603	0.367
06/15/2022 13:49:20	00:26:18.705	0.367
06/15/2022 13:49:20	00:26:18.806	0.367
06/15/2022 13:49:20	00:26:18.908	0.367
06/15/2022 13:49:20	00:26:19.010	0.367
06/15/2022 13:49:20	00:26:19.110	0.367
06/15/2022 13:49:20	00:26:19.210	0.367
06/15/2022 13:49:20	00:26:19.310	0.367
06/15/2022 13:49:20	00:26:19.412	0.367
06/15/2022 13:49:21	00:26:19.514	0.366
06/15/2022 13:49:21	00:26:19.616	0.366
06/15/2022 13:49:21	00:26:19.718	0.366
06/15/2022 13:49:21	00:26:19.821	0.366
06/15/2022 13:49:21	00:26:19.923	0.366
06/15/2022 13:49:21	00:26:20.025	0.366
06/15/2022 13:49:21	00:26:20.126	0.366
06/15/2022 13:49:21	00:26:20.229	0.366
06/15/2022 13:49:21	00:26:20.330	0.366
06/15/2022 13:49:21	00:26:20.430	0.366
06/15/2022 13:49:22	00:26:20.530	0.366
06/15/2022 13:49:22	00:26:20.630	0.366
06/15/2022 13:49:22	00:26:20.730	0.366
06/15/2022 13:49:22	00:26:20.832	0.366
06/15/2022 13:49:22	00:26:20.934	0.366
06/15/2022 13:49:22	00:26:21.036	0.366
06/15/2022 13:49:22	00:26:21.138	0.366
06/15/2022 13:49:22	00:26:21.241	0.366
06/15/2022 13:49:22	00:26:21.343	0.366
06/15/2022 13:49:22	00:26:21.445	0.366
06/15/2022 13:49:23	00:26:21.546	0.366
06/15/2022 13:49:23	00:26:21.649	0.366
06/15/2022 13:49:23	00:26:21.750	0.366
06/15/2022 13:49:23	00:26:21.850	0.366
06/15/2022 13:49:23	00:26:21.950	0.366
06/15/2022 13:49:23	00:26:22.050	0.366
06/15/2022 13:49:23	00:26:22.152	0.366
06/15/2022 13:49:23	00:26:22.259	0.366
06/15/2022 13:49:23	00:26:22.360	0.366
06/15/2022 13:49:23	00:26:22.462	0.366
06/15/2022 13:49:24	00:26:22.564	0.366
06/15/2022 13:49:24	00:26:22.667	0.366
06/15/2022 13:49:24	00:26:22.769	0.366
06/15/2022 13:49:24	00:26:22.871	0.366
06/15/2022 13:49:24	00:26:22.972	0.366
06/15/2022 13:49:24	00:26:23.074	0.366
06/15/2022 13:49:24	00:26:23.174	0.366
06/15/2022 13:49:24	00:26:23.274	0.366
06/15/2022 13:49:24	00:26:23.374	0.366
06/15/2022 13:49:24	00:26:23.474	0.366
06/15/2022 13:49:25	00:26:23.580	0.366
06/15/2022 13:49:25	00:26:23.682	0.366
06/15/2022 13:49:25	00:26:23.784	0.366
06/15/2022 13:49:25	00:26:23.886	0.366
06/15/2022 13:49:25	00:26:23.988	0.366
06/15/2022 13:49:25	00:26:24.091	0.366
06/15/2022 13:49:25	00:26:24.193	0.366
06/15/2022 13:49:25	00:26:24.294	0.366
06/15/2022 13:49:25	00:26:24.396	0.366
06/15/2022 13:49:26	00:26:24.498	0.366
06/15/2022 13:49:26	00:26:24.598	0.366
06/15/2022 13:49:26	00:26:24.698	0.366
06/15/2022 13:49:26	00:26:24.798	0.366
06/15/2022 13:49:26	00:26:24.900	0.366
06/15/2022 13:49:26	00:26:25.002	0.366
06/15/2022 13:49:26	00:26:25.104	0.366
06/15/2022 13:49:26	00:26:25.206	0.366
06/15/2022 13:49:26	00:26:25.312	0.366
06/15/2022 13:49:26	00:26:25.414	0.366
06/15/2022 13:49:27	00:26:25.517	0.366
06/15/2022 13:49:27	00:26:25.619	0.366
06/15/2022 13:49:27	00:26:25.720	0.366
06/15/2022 13:49:27	00:26:25.822	0.366
06/15/2022 13:49:27	00:26:25.924	0.366
06/15/2022 13:49:27	00:26:26.024	0.366
06/15/2022 13:49:27	00:26:26.124	0.366
06/15/2022 13:49:27	00:26:26.224	0.366
06/15/2022 13:49:27	00:26:26.326	0.366
06/15/2022 13:49:27	00:26:26.428	0.366
06/15/2022 13:49:28	00:26:26.530	0.366
06/15/2022 13:49:28	00:26:26.632	0.366
06/15/2022 13:49:28	00:26:26.734	0.366
06/15/2022 13:49:28	00:26:26.837	0.366
06/15/2022 13:49:28	00:26:26.939	0.366
06/15/2022 13:49:28	00:26:27.041	0.366
06/15/2022 13:49:28	00:26:27.142	0.366
06/15/2022 13:49:28	00:26:27.244	0.366
06/15/2022 13:49:28	00:26:27.344	0.366
06/15/2022 13:49:28	00:26:27.446	0.366
06/15/2022 13:49:29	00:26:27.546	0.366
06/15/2022 13:49:29	00:26:27.646	0.366
06/15/2022 13:49:29	00:26:27.748	0.366
06/15/2022 13:49:29	00:26:27.850	0.366
06/15/2022 13:49:29	00:26:27.952	0.366
06/15/2022 13:49:29	00:26:28.054	0.366
06/15/2022 13:49:29	00:26:28.156	0.366
06/15/2022 13:49:29	00:26:28.258	0.366
06/15/2022 13:49:29	00:26:28.361	0.366
06/15/2022 13:49:29	00:26:28.463	0.366
06/15/2022 13:49:30	00:26:28.564	0.366
06/15/2022 13:49:30	00:26:28.666	0.365
06/15/2022 13:49:30	00:26:28.766	0.365
06/15/2022 13:49:30	00:26:28.868	0.365
06/15/2022 13:49:30	00:26:28.968	0.365
06/15/2022 13:49:30	00:26:29.070	0.365
06/15/2022 13:49:30	00:26:29.172	0.365
06/15/2022 13:49:30	00:26:29.274	0.365
06/15/2022 13:49:30	00:26:29.376	0.365
06/15/2022 13:49:30	00:26:29.478	0.365
06/15/2022 13:49:31	00:26:29.580	0.365
06/15/2022 13:49:31	00:26:29.683	0.365
06/15/2022 13:49:31	00:26:29.785	0.365
06/15/2022 13:49:31	00:26:29.886	0.365
06/15/2022 13:49:31	00:26:29.988	0.365
06/15/2022 13:49:31	00:26:30.090	0.365
06/15/2022 13:49:31	00:26:30.192	0.365
06/15/2022 13:49:31	00:26:30.292	0.365
06/15/2022 13:49:31	00:26:30.392	0.365
06/15/2022 13:49:31	00:26:30.494	0.365
06/15/2022 13:49:32	00:26:30.596	0.365
06/15/2022 13:49:32	00:26:30.698	0.365
06/15/2022 13:49:32	00:26:30.800	0.365
06/15/2022 13:49:32	00:26:30.902	0.365
06/15/2022 13:49:32	00:26:31.004	0.365
06/15/2022 13:49:32	00:26:31.107	0.365
06/15/2022 13:49:32	00:26:31.208	0.365
06/15/2022 13:49:32	00:26:31.310	0.365
06/15/2022 13:49:32	00:26:31.412	0.365
06/15/2022 13:49:32	00:26:31.514	0.365
06/15/2022 13:49:33	00:26:31.614	0.365
06/15/2022 13:49:33	00:26:31.714	0.365
06/15/2022 13:49:33	00:26:31.814	0.365
06/15/2022 13:49:33	00:26:31.916	0.365
06/15/2022 13:49:33	00:26:32.018	0.365
06/15/2022 13:49:33	00:26:32.120	0.365
06/15/2022 13:49:33	00:26:32.222	0.365
06/15/2022 13:49:33	00:26:32.324	0.365
06/15/2022 13:49:33	00:26:32.426	0.365
06/15/2022 13:49:33	00:26:32.529	0.365
06/15/2022 13:49:34	00:26:32.630	0.365
06/15/2022 13:49:34	00:26:32.732	0.365
06/15/2022 13:49:34	00:26:32.834	0.365
06/15/2022 13:49:34	00:26:32.934	0.365
06/15/2022 13:49:34	00:26:33.034	0.365
06/15/2022 13:49:34	00:26:33.134	0.365
06/15/2022 13:49:34	00:26:33.236	0.365
06/15/2022 13:49:34	00:26:33.338	0.365
06/15/2022 13:49:34	00:26:33.440	0.365
06/15/2022 13:49:35	00:26:33.542	0.365
06/15/2022 13:49:35	00:26:33.651	0.365
06/15/2022 13:49:35	00:26:33.752	0.365
06/15/2022 13:49:35	00:26:33.854	0.365
06/15/2022 13:49:35	00:26:33.957	0.365
06/15/2022 13:49:35	00:26:34.058	0.365
06/15/2022 13:49:35	00:26:34.160	0.365
06/15/2022 13:49:35	00:26:34.262	0.365
06/15/2022 13:49:35	00:26:34.362	0.365
06/15/2022 13:49:35	00:26:34.464	0.365
06/15/2022 13:49:36	00:26:34.564	0.365
06/15/2022 13:49:36	00:26:34.666	0.365
06/15/2022 13:49:36	00:26:34.768	0.365
06/15/2022 13:49:36	00:26:34.870	0.365
06/15/2022 13:49:36	00:26:34.972	0.365
06/15/2022 13:49:36	00:26:35.074	0.365
06/15/2022 13:49:36	00:26:35.176	0.365
06/15/2022 13:49:36	00:26:35.278	0.365
06/15/2022 13:49:36	00:26:35.381	0.365
06/15/2022 13:49:36	00:26:35.482	0.365
06/15/2022 13:49:37	00:26:35.584	0.365
06/15/2022 13:49:37	00:26:35.686	0.365
06/15/2022 13:49:37	00:26:35.786	0.365
06/15/2022 13:49:37	00:26:35.888	0.365
06/15/2022 13:49:37	00:26:35.990	0.365
06/15/2022 13:49:37	00:26:36.092	0.365
06/15/2022 13:49:37	00:26:36.194	0.365
06/15/2022 13:49:37	00:26:36.296	0.365
