Local Date/Time	Relative Time	setflow-b:setflow [µL/min]
06/15/2022 13:46:20	00:23:19.098	0.115
06/15/2022 13:46:20	00:23:19.198	0.115
06/15/2022 13:46:20	00:23:19.298	0.115
06/15/2022 13:46:21	00:23:19.400	0.115
06/15/2022 13:46:21	00:23:19.502	0.115
06/15/2022 13:46:21	00:23:19.604	0.115
06/15/2022 13:46:21	00:23:19.707	0.115
06/15/2022 13:46:21	00:23:19.809	0.115
06/15/2022 13:46:21	00:23:19.911	0.115
06/15/2022 13:46:21	00:23:20.013	0.115
06/15/2022 13:46:21	00:23:20.115	0.115
06/15/2022 13:46:21	00:23:20.217	0.115
06/15/2022 13:46:21	00:23:20.318	0.115
06/15/2022 13:46:22	00:23:20.420	0.115
06/15/2022 13:46:22	00:23:20.520	0.115
06/15/2022 13:46:22	00:23:20.620	0.115
06/15/2022 13:46:22	00:23:20.722	0.115
06/15/2022 13:46:22	00:23:20.824	0.115
06/15/2022 13:46:22	00:23:20.926	0.115
06/15/2022 13:46:22	00:23:21.026	0.115
06/15/2022 13:46:22	00:23:21.129	0.115
06/15/2022 13:46:22	00:23:21.231	0.115
06/15/2022 13:46:23	00:23:21.333	0.115
06/15/2022 13:46:23	00:23:21.435	0.115
06/15/2022 13:46:23	00:23:21.537	0.115
06/15/2022 13:46:23	00:23:21.639	0.115
06/15/2022 13:46:23	00:23:21.740	0.115
06/15/2022 13:46:23	00:23:21.840	0.115
06/15/2022 13:46:23	00:23:21.940	0.115
06/15/2022 13:46:23	00:23:22.040	0.115
06/15/2022 13:46:23	00:23:22.140	0.115
06/15/2022 13:46:23	00:23:22.242	0.115
06/15/2022 13:46:24	00:23:22.344	0.115
06/15/2022 13:46:24	00:23:22.446	0.115
06/15/2022 13:46:24	00:23:22.549	0.115
06/15/2022 13:46:24	00:23:22.651	0.115
06/15/2022 13:46:24	00:23:22.753	0.115
06/15/2022 13:46:24	00:23:22.855	0.115
06/15/2022 13:46:24	00:23:22.957	0.115
06/15/2022 13:46:24	00:23:23.058	0.115
06/15/2022 13:46:24	00:23:23.160	0.115
06/15/2022 13:46:24	00:23:23.260	0.115
06/15/2022 13:46:25	00:23:23.360	0.115
06/15/2022 13:46:25	00:23:23.460	0.115
06/15/2022 13:46:25	00:23:23.562	0.115
06/15/2022 13:46:25	00:23:23.669	0.115
06/15/2022 13:46:25	00:23:23.770	0.115
06/15/2022 13:46:25	00:23:23.872	0.115
06/15/2022 13:46:25	00:23:23.983	0.115
06/15/2022 13:46:25	00:23:24.085	0.115
06/15/2022 13:46:25	00:23:24.187	0.115
06/15/2022 13:46:25	00:23:24.289	0.115
06/15/2022 13:46:26	00:23:24.390	0.115
06/15/2022 13:46:26	00:23:24.490	0.115
06/15/2022 13:46:26	00:23:24.590	0.115
06/15/2022 13:46:26	00:23:24.690	0.115
06/15/2022 13:46:26	00:23:24.790	0.115
06/15/2022 13:46:26	00:23:24.890	0.115
06/15/2022 13:46:26	00:23:24.992	0.115
06/15/2022 13:46:26	00:23:25.094	0.115
06/15/2022 13:46:26	00:23:25.199	0.115
06/15/2022 13:46:26	00:23:25.301	0.115
06/15/2022 13:46:27	00:23:25.403	0.115
06/15/2022 13:46:27	00:23:25.505	0.115
06/15/2022 13:46:27	00:23:25.607	0.115
06/15/2022 13:46:27	00:23:25.709	0.115
06/15/2022 13:46:27	00:23:25.811	0.115
06/15/2022 13:46:27	00:23:25.912	0.115
06/15/2022 13:46:27	00:23:26.012	0.115
06/15/2022 13:46:27	00:23:26.112	0.115
06/15/2022 13:46:27	00:23:26.212	0.115
06/15/2022 13:46:27	00:23:26.314	0.115
06/15/2022 13:46:28	00:23:26.416	0.115
06/15/2022 13:46:28	00:23:26.518	0.115
06/15/2022 13:46:28	00:23:26.620	0.115
06/15/2022 13:46:28	00:23:26.724	0.115
06/15/2022 13:46:28	00:23:26.825	0.115
06/15/2022 13:46:28	00:23:26.927	0.115
06/15/2022 13:46:28	00:23:27.029	0.115
06/15/2022 13:46:28	00:23:27.131	0.115
06/15/2022 13:46:28	00:23:27.232	0.115
06/15/2022 13:46:28	00:23:27.332	0.115
06/15/2022 13:46:29	00:23:27.432	0.115
06/15/2022 13:46:29	00:23:27.532	0.115
06/15/2022 13:46:29	00:23:27.632	0.115
06/15/2022 13:46:29	00:23:27.734	0.115
06/15/2022 13:46:29	00:23:27.836	0.115
06/15/2022 13:46:29	00:23:27.938	0.115
06/15/2022 13:46:29	00:23:28.040	0.115
06/15/2022 13:46:29	00:23:28.143	0.115
06/15/2022 13:46:29	00:23:28.245	0.115
06/15/2022 13:46:29	00:23:28.347	0.116
06/15/2022 13:46:30	00:23:28.449	0.116
06/15/2022 13:46:30	00:23:28.551	0.116
06/15/2022 13:46:30	00:23:28.652	0.116
06/15/2022 13:46:30	00:23:28.752	0.116
06/15/2022 13:46:30	00:23:28.852	0.116
06/15/2022 13:46:30	00:23:28.954	0.116
06/15/2022 13:46:30	00:23:29.056	0.116
06/15/2022 13:46:30	00:23:29.158	0.116
06/15/2022 13:46:30	00:23:29.260	0.116
06/15/2022 13:46:30	00:23:29.362	0.116
06/15/2022 13:46:31	00:23:29.464	0.116
06/15/2022 13:46:31	00:23:29.567	0.116
06/15/2022 13:46:31	00:23:29.669	0.116
06/15/2022 13:46:31	00:23:29.771	0.116
06/15/2022 13:46:31	00:23:29.876	0.116
06/15/2022 13:46:31	00:23:29.977	0.116
06/15/2022 13:46:31	00:23:30.078	0.116
06/15/2022 13:46:31	00:23:30.180	0.116
06/15/2022 13:46:31	00:23:30.280	0.116
06/15/2022 13:46:32	00:23:30.380	0.116
06/15/2022 13:46:32	00:23:30.482	0.116
06/15/2022 13:46:32	00:23:30.584	0.116
06/15/2022 13:46:32	00:23:30.686	0.116
06/15/2022 13:46:32	00:23:30.788	0.116
06/15/2022 13:46:32	00:23:30.890	0.116
06/15/2022 13:46:32	00:23:30.993	0.116
06/15/2022 13:46:32	00:23:31.095	0.116
06/15/2022 13:46:32	00:23:31.197	0.116
06/15/2022 13:46:32	00:23:31.299	0.116
06/15/2022 13:46:33	00:23:31.400	0.116
06/15/2022 13:46:33	00:23:31.500	0.116
06/15/2022 13:46:33	00:23:31.602	0.116
06/15/2022 13:46:33	00:23:31.702	0.116
06/15/2022 13:46:33	00:23:31.804	0.116
06/15/2022 13:46:33	00:23:31.906	0.116
06/15/2022 13:46:33	00:23:32.008	0.116
06/15/2022 13:46:33	00:23:32.110	0.116
06/15/2022 13:46:33	00:23:32.213	0.116
06/15/2022 13:46:33	00:23:32.314	0.116
06/15/2022 13:46:34	00:23:32.417	0.116
06/15/2022 13:46:34	00:23:32.519	0.116
06/15/2022 13:46:34	00:23:32.621	0.116
06/15/2022 13:46:34	00:23:32.723	0.116
06/15/2022 13:46:34	00:23:32.825	0.116
06/15/2022 13:46:34	00:23:32.926	0.116
06/15/2022 13:46:34	00:23:33.027	0.116
06/15/2022 13:46:34	00:23:33.128	0.116
06/15/2022 13:46:34	00:23:33.230	0.116
06/15/2022 13:46:34	00:23:33.332	0.116
06/15/2022 13:46:35	00:23:33.434	0.116
06/15/2022 13:46:35	00:23:33.536	0.116
06/15/2022 13:46:35	00:23:33.638	0.116
06/15/2022 13:46:35	00:23:33.741	0.116
06/15/2022 13:46:35	00:23:33.843	0.116
06/15/2022 13:46:35	00:23:33.945	0.116
06/15/2022 13:46:35	00:23:34.047	0.116
06/15/2022 13:46:35	00:23:34.149	0.116
06/15/2022 13:46:35	00:23:34.250	0.116
06/15/2022 13:46:35	00:23:34.351	0.116
06/15/2022 13:46:36	00:23:34.452	0.116
06/15/2022 13:46:36	00:23:34.552	0.116
06/15/2022 13:46:36	00:23:34.654	0.116
06/15/2022 13:46:36	00:23:34.756	0.116
06/15/2022 13:46:36	00:23:34.858	0.116
06/15/2022 13:46:36	00:23:34.960	0.116
06/15/2022 13:46:36	00:23:35.062	0.116
06/15/2022 13:46:36	00:23:35.165	0.116
06/15/2022 13:46:36	00:23:35.267	0.116
06/15/2022 13:46:36	00:23:35.369	0.116
06/15/2022 13:46:37	00:23:35.471	0.116
06/15/2022 13:46:37	00:23:35.572	0.116
06/15/2022 13:46:37	00:23:35.672	0.116
06/15/2022 13:46:37	00:23:35.772	0.116
06/15/2022 13:46:37	00:23:35.872	0.116
06/15/2022 13:46:37	00:23:35.974	0.116
06/15/2022 13:46:37	00:23:36.076	0.116
06/15/2022 13:46:37	00:23:36.178	0.116
06/15/2022 13:46:37	00:23:36.280	0.116
06/15/2022 13:46:37	00:23:36.382	0.116
06/15/2022 13:46:38	00:23:36.484	0.116
06/15/2022 13:46:38	00:23:36.587	0.116
06/15/2022 13:46:38	00:23:36.689	0.116
06/15/2022 13:46:38	00:23:36.791	0.116
06/15/2022 13:46:38	00:23:36.892	0.116
06/15/2022 13:46:38	00:23:36.994	0.116
06/15/2022 13:46:38	00:23:37.094	0.116
06/15/2022 13:46:38	00:23:37.194	0.116
06/15/2022 13:46:38	00:23:37.294	0.116
06/15/2022 13:46:38	00:23:37.396	0.116
06/15/2022 13:46:39	00:23:37.498	0.117
06/15/2022 13:46:39	00:23:37.600	0.117
06/15/2022 13:46:39	00:23:37.702	0.117
06/15/2022 13:46:39	00:23:37.804	0.117
06/15/2022 13:46:39	00:23:37.906	0.117
06/15/2022 13:46:39	00:23:38.009	0.117
06/15/2022 13:46:39	00:23:38.112	0.117
06/15/2022 13:46:39	00:23:38.212	0.117
06/15/2022 13:46:39	00:23:38.314	0.117
06/15/2022 13:46:40	00:23:38.414	0.117
06/15/2022 13:46:40	00:23:38.514	0.117
06/15/2022 13:46:40	00:23:38.614	0.117
06/15/2022 13:46:40	00:23:38.714	0.117
06/15/2022 13:46:40	00:23:38.816	0.117
06/15/2022 13:46:40	00:23:38.918	0.117
06/15/2022 13:46:40	00:23:39.020	0.117
06/15/2022 13:46:40	00:23:39.122	0.117
06/15/2022 13:46:40	00:23:39.224	0.117
06/15/2022 13:46:40	00:23:39.326	0.117
06/15/2022 13:46:41	00:23:39.429	0.117
06/15/2022 13:46:41	00:23:39.531	0.117
06/15/2022 13:46:41	00:23:39.632	0.117
06/15/2022 13:46:41	00:23:39.734	0.117
06/15/2022 13:46:41	00:23:39.834	0.117
06/15/2022 13:46:41	00:23:39.934	0.117
06/15/2022 13:46:41	00:23:40.034	0.117
06/15/2022 13:46:41	00:23:40.136	0.117
06/15/2022 13:46:41	00:23:40.238	0.117
06/15/2022 13:46:41	00:23:40.340	0.117
06/15/2022 13:46:42	00:23:40.442	0.117
06/15/2022 13:46:42	00:23:40.544	0.117
06/15/2022 13:46:42	00:23:40.646	0.117
06/15/2022 13:46:42	00:23:40.748	0.117
06/15/2022 13:46:42	00:23:40.851	0.117
06/15/2022 13:46:42	00:23:40.953	0.117
06/15/2022 13:46:42	00:23:41.054	0.117
06/15/2022 13:46:42	00:23:41.154	0.117
06/15/2022 13:46:42	00:23:41.254	0.117
06/15/2022 13:46:42	00:23:41.354	0.117
06/15/2022 13:46:43	00:23:41.454	0.117
06/15/2022 13:46:43	00:23:41.554	0.117
06/15/2022 13:46:43	00:23:41.656	0.117
06/15/2022 13:46:43	00:23:41.758	0.117
06/15/2022 13:46:43	00:23:41.860	0.117
06/15/2022 13:46:43	00:23:41.962	0.117
06/15/2022 13:46:43	00:23:42.064	0.117
06/15/2022 13:46:43	00:23:42.166	0.117
06/15/2022 13:46:43	00:23:42.269	0.117
06/15/2022 13:46:43	00:23:42.371	0.117
06/15/2022 13:46:44	00:23:42.472	0.117
06/15/2022 13:46:44	00:23:42.572	0.117
06/15/2022 13:46:44	00:23:42.672	0.117
06/15/2022 13:46:44	00:23:42.772	0.117
06/15/2022 13:46:44	00:23:42.872	0.117
06/15/2022 13:46:44	00:23:42.974	0.117
06/15/2022 13:46:44	00:23:43.076	0.117
06/15/2022 13:46:44	00:23:43.178	0.117
06/15/2022 13:46:44	00:23:43.280	0.117
06/15/2022 13:46:44	00:23:43.382	0.117
06/15/2022 13:46:45	00:23:43.484	0.117
06/15/2022 13:46:45	00:23:43.586	0.117
06/15/2022 13:46:45	00:23:43.693	0.117
06/15/2022 13:46:45	00:23:43.795	0.117
06/15/2022 13:46:45	00:23:43.896	0.117
06/15/2022 13:46:45	00:23:44.004	0.117
06/15/2022 13:46:45	00:23:44.104	0.117
06/15/2022 13:46:45	00:23:44.205	0.117
06/15/2022 13:46:45	00:23:44.306	0.117
06/15/2022 13:46:45	00:23:44.408	0.117
06/15/2022 13:46:46	00:23:44.510	0.117
06/15/2022 13:46:46	00:23:44.612	0.117
06/15/2022 13:46:46	00:23:44.714	0.117
06/15/2022 13:46:46	00:23:44.816	0.117
06/15/2022 13:46:46	00:23:44.918	0.117
06/15/2022 13:46:46	00:23:45.020	0.117
06/15/2022 13:46:46	00:23:45.123	0.117
06/15/2022 13:46:46	00:23:45.225	0.117
06/15/2022 13:46:46	00:23:45.326	0.117
06/15/2022 13:46:46	00:23:45.426	0.117
06/15/2022 13:46:47	00:23:45.526	0.117
06/15/2022 13:46:47	00:23:45.626	0.117
06/15/2022 13:46:47	00:23:45.726	0.117
06/15/2022 13:46:47	00:23:45.828	0.117
06/15/2022 13:46:47	00:23:45.930	0.117
06/15/2022 13:46:47	00:23:46.032	0.117
06/15/2022 13:46:47	00:23:46.134	0.117
06/15/2022 13:46:47	00:23:46.236	0.117
06/15/2022 13:46:47	00:23:46.341	0.117
06/15/2022 13:46:47	00:23:46.443	0.117
06/15/2022 13:46:48	00:23:46.545	0.117
06/15/2022 13:46:48	00:23:46.646	0.117
06/15/2022 13:46:48	00:23:46.746	0.117
06/15/2022 13:46:48	00:23:46.846	0.117
06/15/2022 13:46:48	00:23:46.946	0.117
06/15/2022 13:46:48	00:23:47.046	0.117
06/15/2022 13:46:48	00:23:47.148	0.117
06/15/2022 13:46:48	00:23:47.250	0.117
06/15/2022 13:46:48	00:23:47.352	0.117
06/15/2022 13:46:48	00:23:47.454	0.117
06/15/2022 13:46:49	00:23:47.556	0.117
06/15/2022 13:46:49	00:23:47.658	0.117
06/15/2022 13:46:49	00:23:47.760	0.117
06/15/2022 13:46:49	00:23:47.863	0.117
06/15/2022 13:46:49	00:23:47.964	0.117
06/15/2022 13:46:49	00:23:48.065	0.117
06/15/2022 13:46:49	00:23:48.167	0.117
06/15/2022 13:46:49	00:23:48.268	0.117
06/15/2022 13:46:49	00:23:48.368	0.117
06/15/2022 13:46:50	00:23:48.468	0.117
06/15/2022 13:46:50	00:23:48.570	0.117
06/15/2022 13:46:50	00:23:48.672	0.117
06/15/2022 13:46:50	00:23:48.774	0.117
06/15/2022 13:46:50	00:23:48.876	0.117
06/15/2022 13:46:50	00:23:48.978	0.117
06/15/2022 13:46:50	00:23:49.080	0.117
06/15/2022 13:46:50	00:23:49.182	0.117
06/15/2022 13:46:50	00:23:49.285	0.117
06/15/2022 13:46:50	00:23:49.386	0.117
06/15/2022 13:46:51	00:23:49.487	0.117
06/15/2022 13:46:51	00:23:49.588	0.117
06/15/2022 13:46:51	00:23:49.688	0.117
06/15/2022 13:46:51	00:23:49.788	0.117
06/15/2022 13:46:51	00:23:49.890	0.117
06/15/2022 13:46:51	00:23:49.992	0.117
06/15/2022 13:46:51	00:23:50.094	0.117
06/15/2022 13:46:51	00:23:50.196	0.117
06/15/2022 13:46:51	00:23:50.298	0.117
06/15/2022 13:46:51	00:23:50.400	0.117
06/15/2022 13:46:52	00:23:50.502	0.117
06/15/2022 13:46:52	00:23:50.604	0.117
06/15/2022 13:46:52	00:23:50.707	0.117
06/15/2022 13:46:52	00:23:50.808	0.117
06/15/2022 13:46:52	00:23:50.908	0.117
06/15/2022 13:46:52	00:23:51.008	0.117
06/15/2022 13:46:52	00:23:51.108	0.117
06/15/2022 13:46:52	00:23:51.208	0.117
06/15/2022 13:46:52	00:23:51.310	0.117
06/15/2022 13:46:52	00:23:51.412	0.118
06/15/2022 13:46:53	00:23:51.514	0.118
06/15/2022 13:46:53	00:23:51.616	0.118
06/15/2022 13:46:53	00:23:51.718	0.118
06/15/2022 13:46:53	00:23:51.820	0.118
06/15/2022 13:46:53	00:23:51.922	0.118
06/15/2022 13:46:53	00:23:52.024	0.118
06/15/2022 13:46:53	00:23:52.127	0.118
06/15/2022 13:46:53	00:23:52.233	0.118
06/15/2022 13:46:53	00:23:52.334	0.118
06/15/2022 13:46:53	00:23:52.438	0.118
06/15/2022 13:46:54	00:23:52.538	0.118
06/15/2022 13:46:54	00:23:52.638	0.118
06/15/2022 13:46:54	00:23:52.740	0.118
06/15/2022 13:46:54	00:23:52.842	0.118
06/15/2022 13:46:54	00:23:52.944	0.118
06/15/2022 13:46:54	00:23:53.046	0.118
06/15/2022 13:46:54	00:23:53.148	0.118
06/15/2022 13:46:54	00:23:53.250	0.118
06/15/2022 13:46:54	00:23:53.352	0.118
06/15/2022 13:46:54	00:23:53.453	0.118
06/15/2022 13:46:55	00:23:53.556	0.118
06/15/2022 13:46:55	00:23:53.658	0.118
06/15/2022 13:46:55	00:23:53.758	0.118
06/15/2022 13:46:55	00:23:53.858	0.118
06/15/2022 13:46:55	00:23:53.958	0.118
06/15/2022 13:46:55	00:23:54.060	0.118
06/15/2022 13:46:55	00:23:54.163	0.118
06/15/2022 13:46:55	00:23:54.264	0.118
06/15/2022 13:46:55	00:23:54.366	0.118
06/15/2022 13:46:55	00:23:54.468	0.118
06/15/2022 13:46:56	00:23:54.570	0.118
06/15/2022 13:46:56	00:23:54.672	0.118
06/15/2022 13:46:56	00:23:54.774	0.118
06/15/2022 13:46:56	00:23:54.875	0.118
06/15/2022 13:46:56	00:23:54.978	0.118
06/15/2022 13:46:56	00:23:55.080	0.118
06/15/2022 13:46:56	00:23:55.180	0.118
06/15/2022 13:46:56	00:23:55.280	0.118
06/15/2022 13:46:56	00:23:55.382	0.118
06/15/2022 13:46:56	00:23:55.484	0.118
06/15/2022 13:46:57	00:23:55.586	0.118
06/15/2022 13:46:57	00:23:55.688	0.118
06/15/2022 13:46:57	00:23:55.790	0.118
06/15/2022 13:46:57	00:23:55.892	0.118
06/15/2022 13:46:57	00:23:55.994	0.119
06/15/2022 13:46:57	00:23:56.096	0.119
06/15/2022 13:46:57	00:23:56.198	0.119
06/15/2022 13:46:57	00:23:56.300	0.119
06/15/2022 13:46:57	00:23:56.400	0.119
06/15/2022 13:46:57	00:23:56.500	0.119
06/15/2022 13:46:58	00:23:56.600	0.119
06/15/2022 13:46:58	00:23:56.700	0.119
06/15/2022 13:46:58	00:23:56.802	0.119
06/15/2022 13:46:58	00:23:56.904	0.119
06/15/2022 13:46:58	00:23:57.006	0.119
06/15/2022 13:46:58	00:23:57.108	0.119
06/15/2022 13:46:58	00:23:57.210	0.119
06/15/2022 13:46:58	00:23:57.312	0.119
06/15/2022 13:46:58	00:23:57.414	0.119
06/15/2022 13:46:58	00:23:57.516	0.119
06/15/2022 13:46:59	00:23:57.618	0.119
06/15/2022 13:46:59	00:23:57.721	0.119
06/15/2022 13:46:59	00:23:57.823	0.119
06/15/2022 13:46:59	00:23:57.924	0.119
06/15/2022 13:46:59	00:23:58.024	0.119
06/15/2022 13:46:59	00:23:58.129	0.119
06/15/2022 13:46:59	00:23:58.230	0.119
06/15/2022 13:46:59	00:23:58.332	0.119
06/15/2022 13:46:59	00:23:58.434	0.119
06/15/2022 13:47:00	00:23:58.536	0.119
06/15/2022 13:47:00	00:23:58.638	0.119
06/15/2022 13:47:00	00:23:58.740	0.119
06/15/2022 13:47:00	00:23:58.842	0.119
06/15/2022 13:47:00	00:23:58.944	0.119
06/15/2022 13:47:00	00:23:59.046	0.119
06/15/2022 13:47:00	00:23:59.148	0.119
06/15/2022 13:47:00	00:23:59.248	0.119
06/15/2022 13:47:00	00:23:59.348	0.119
06/15/2022 13:47:00	00:23:59.448	0.119
06/15/2022 13:47:01	00:23:59.548	0.119
06/15/2022 13:47:01	00:23:59.650	0.119
06/15/2022 13:47:01	00:23:59.752	0.119
06/15/2022 13:47:01	00:23:59.854	0.119
06/15/2022 13:47:01	00:23:59.956	0.119
06/15/2022 13:47:01	00:24:00.058	0.119
06/15/2022 13:47:01	00:24:00.160	0.119
06/15/2022 13:47:01	00:24:00.262	0.119
06/15/2022 13:47:01	00:24:00.364	0.119
06/15/2022 13:47:01	00:24:00.466	0.119
06/15/2022 13:47:02	00:24:00.568	0.119
06/15/2022 13:47:02	00:24:00.668	0.119
06/15/2022 13:47:02	00:24:00.768	0.119
06/15/2022 13:47:02	00:24:00.868	0.119
06/15/2022 13:47:02	00:24:00.970	0.119
06/15/2022 13:47:02	00:24:01.072	0.119
06/15/2022 13:47:02	00:24:01.174	0.119
06/15/2022 13:47:02	00:24:01.276	0.119
06/15/2022 13:47:02	00:24:01.378	0.119
06/15/2022 13:47:02	00:24:01.480	0.119
06/15/2022 13:47:03	00:24:01.582	0.119
06/15/2022 13:47:03	00:24:01.684	0.119
06/15/2022 13:47:03	00:24:01.786	0.119
06/15/2022 13:47:03	00:24:01.887	0.119
06/15/2022 13:47:03	00:24:01.988	0.119
06/15/2022 13:47:03	00:24:02.088	0.119
06/15/2022 13:47:03	00:24:02.188	0.119
06/15/2022 13:47:03	00:24:02.288	0.119
06/15/2022 13:47:03	00:24:02.400	0.119
06/15/2022 13:47:03	00:24:02.502	0.119
06/15/2022 13:47:04	00:24:02.604	0.119
06/15/2022 13:47:04	00:24:02.706	0.119
06/15/2022 13:47:04	00:24:02.808	0.119
06/15/2022 13:47:04	00:24:02.910	0.119
06/15/2022 13:47:04	00:24:03.012	0.119
06/15/2022 13:47:04	00:24:03.114	0.119
06/15/2022 13:47:04	00:24:03.216	0.119
06/15/2022 13:47:04	00:24:03.318	0.119
06/15/2022 13:47:04	00:24:03.421	0.119
06/15/2022 13:47:04	00:24:03.522	0.119
06/15/2022 13:47:05	00:24:03.622	0.119
06/15/2022 13:47:05	00:24:03.722	0.119
06/15/2022 13:47:05	00:24:03.824	0.119
06/15/2022 13:47:05	00:24:03.926	0.119
06/15/2022 13:47:05	00:24:04.028	0.119
06/15/2022 13:47:05	00:24:04.130	0.119
06/15/2022 13:47:05	00:24:04.232	0.119
06/15/2022 13:47:05	00:24:04.334	0.119
06/15/2022 13:47:05	00:24:04.436	0.119
06/15/2022 13:47:05	00:24:04.538	0.119
06/15/2022 13:47:06	00:24:04.639	0.119
06/15/2022 13:47:06	00:24:04.739	0.119
06/15/2022 13:47:06	00:24:04.840	0.119
06/15/2022 13:47:06	00:24:04.940	0.119
06/15/2022 13:47:06	00:24:05.040	0.119
06/15/2022 13:47:06	00:24:05.142	0.119
06/15/2022 13:47:06	00:24:05.244	0.119
06/15/2022 13:47:06	00:24:05.346	0.120
06/15/2022 13:47:06	00:24:05.448	0.120
06/15/2022 13:47:06	00:24:05.550	0.120
06/15/2022 13:47:07	00:24:05.652	0.120
06/15/2022 13:47:07	00:24:05.754	0.120
06/15/2022 13:47:07	00:24:05.856	0.120
06/15/2022 13:47:07	00:24:05.958	0.120
06/15/2022 13:47:07	00:24:06.059	0.120
06/15/2022 13:47:07	00:24:06.160	0.120
06/15/2022 13:47:07	00:24:06.260	0.120
06/15/2022 13:47:07	00:24:06.377	0.120
06/15/2022 13:47:07	00:24:06.478	0.120
06/15/2022 13:47:07	00:24:06.580	0.120
06/15/2022 13:47:08	00:24:06.682	0.120
06/15/2022 13:47:08	00:24:06.784	0.120
06/15/2022 13:47:08	00:24:06.886	0.120
06/15/2022 13:47:08	00:24:06.988	0.120
06/15/2022 13:47:08	00:24:07.090	0.120
06/15/2022 13:47:08	00:24:07.192	0.120
06/15/2022 13:47:08	00:24:07.294	0.120
06/15/2022 13:47:08	00:24:07.395	0.120
06/15/2022 13:47:08	00:24:07.495	0.120
06/15/2022 13:47:09	00:24:07.596	0.120
06/15/2022 13:47:09	00:24:07.696	0.120
06/15/2022 13:47:09	00:24:07.796	0.120
06/15/2022 13:47:09	00:24:07.898	0.120
06/15/2022 13:47:09	00:24:08.000	0.120
06/15/2022 13:47:09	00:24:08.102	0.120
06/15/2022 13:47:09	00:24:08.204	0.120
06/15/2022 13:47:09	00:24:08.306	0.120
06/15/2022 13:47:09	00:24:08.408	0.120
06/15/2022 13:47:09	00:24:08.510	0.120
06/15/2022 13:47:10	00:24:08.612	0.120
06/15/2022 13:47:10	00:24:08.714	0.120
06/15/2022 13:47:10	00:24:08.817	0.120
06/15/2022 13:47:10	00:24:08.917	0.120
06/15/2022 13:47:10	00:24:09.018	0.120
06/15/2022 13:47:10	00:24:09.120	0.120
06/15/2022 13:47:10	00:24:09.220	0.120
06/15/2022 13:47:10	00:24:09.320	0.120
06/15/2022 13:47:10	00:24:09.422	0.120
06/15/2022 13:47:10	00:24:09.524	0.120
06/15/2022 13:47:11	00:24:09.626	0.120
06/15/2022 13:47:11	00:24:09.728	0.120
06/15/2022 13:47:11	00:24:09.830	0.120
06/15/2022 13:47:11	00:24:09.932	0.120
06/15/2022 13:47:11	00:24:10.034	0.120
06/15/2022 13:47:11	00:24:10.136	0.120
06/15/2022 13:47:11	00:24:10.238	0.120
06/15/2022 13:47:11	00:24:10.339	0.120
06/15/2022 13:47:11	00:24:10.442	0.120
06/15/2022 13:47:11	00:24:10.542	0.120
06/15/2022 13:47:12	00:24:10.642	0.120
06/15/2022 13:47:12	00:24:10.744	0.120
06/15/2022 13:47:12	00:24:10.846	0.120
06/15/2022 13:47:12	00:24:10.948	0.120
06/15/2022 13:47:12	00:24:11.050	0.120
06/15/2022 13:47:12	00:24:11.152	0.120
06/15/2022 13:47:12	00:24:11.254	0.120
06/15/2022 13:47:12	00:24:11.356	0.120
06/15/2022 13:47:12	00:24:11.458	0.120
06/15/2022 13:47:12	00:24:11.560	0.120
06/15/2022 13:47:13	00:24:11.661	0.120
06/15/2022 13:47:13	00:24:11.761	0.120
06/15/2022 13:47:13	00:24:11.862	0.120
06/15/2022 13:47:13	00:24:11.962	0.120
06/15/2022 13:47:13	00:24:12.064	0.120
06/15/2022 13:47:13	00:24:12.166	0.120
06/15/2022 13:47:13	00:24:12.268	0.120
06/15/2022 13:47:13	00:24:12.370	0.120
06/15/2022 13:47:13	00:24:12.472	0.120
06/15/2022 13:47:13	00:24:12.574	0.120
06/15/2022 13:47:14	00:24:12.676	0.120
06/15/2022 13:47:14	00:24:12.778	0.120
06/15/2022 13:47:14	00:24:12.880	0.120
06/15/2022 13:47:14	00:24:12.981	0.120
06/15/2022 13:47:14	00:24:13.083	0.120
06/15/2022 13:47:14	00:24:13.183	0.120
06/15/2022 13:47:14	00:24:13.284	0.120
06/15/2022 13:47:14	00:24:13.386	0.120
06/15/2022 13:47:14	00:24:13.488	0.120
06/15/2022 13:47:14	00:24:13.590	0.120
06/15/2022 13:47:15	00:24:13.697	0.120
06/15/2022 13:47:15	00:24:13.798	0.120
06/15/2022 13:47:15	00:24:13.900	0.120
06/15/2022 13:47:15	00:24:14.002	0.120
06/15/2022 13:47:15	00:24:14.104	0.120
06/15/2022 13:47:15	00:24:14.206	0.120
06/15/2022 13:47:15	00:24:14.308	0.120
06/15/2022 13:47:15	00:24:14.409	0.120
06/15/2022 13:47:15	00:24:14.509	0.121
06/15/2022 13:47:15	00:24:14.613	0.121
06/15/2022 13:47:16	00:24:14.714	0.121
06/15/2022 13:47:16	00:24:14.816	0.121
06/15/2022 13:47:16	00:24:14.918	0.121
06/15/2022 13:47:16	00:24:15.020	0.121
06/15/2022 13:47:16	00:24:15.122	0.121
06/15/2022 13:47:16	00:24:15.224	0.121
06/15/2022 13:47:16	00:24:15.326	0.121
06/15/2022 13:47:16	00:24:15.428	0.121
06/15/2022 13:47:16	00:24:15.530	0.121
06/15/2022 13:47:17	00:24:15.632	0.121
06/15/2022 13:47:17	00:24:15.734	0.121
